ACC_min_x,ACC_min_y,ACC_min_z,ACC_max_x,ACC_max_y,ACC_max_z,ACC_mean_x,ACC_mean_y,ACC_mean_z,ACC_var_x,ACC_var_y,ACC_var_z,ACC_std_x,ACC_std_y,ACC_std_z,ACC_skew_x,ACC_skew_y,ACC_skew_z,ACC_kurt_x,ACC_kurt_y,ACC_kurt_z,ACC_percentile25_x,ACC_percentile25_y,ACC_percentile25_z,ACC_percentile50_x,ACC_percentile50_y,ACC_percentile50_z,ACC_percentile75_x,ACC_percentile75_y,ACC_percentile75_z,ACC_energy_x,ACC_energy_y,ACC_energy_z,ACC_corr_xy,ACC_corr_yz,ACC_corr_xz,ACC_zerocross_x,ACC_zerocross_y,ACC_zerocross_z,ACC_dominantFr_x,ACC_dominantFr_y,ACC_dominantFr_z,ACC_dominantMag_x,ACC_dominantMag_y,ACC_dominantMag_z,ACC_entropy_x,ACC_entropy_y,ACC_entropy_z,ACC_min_vm,ACC_max_vm,ACC_mean_vm,ACC_var_vm,ACC_std_vm,ACC_skew_vm,ACC_kurt_vm,ACC_percentile25_vm,ACC_percentile50_vm,ACC_percentile75_vm,ACC_energy_vm
-0.6804566856607333,-0.7293318281802278,-0.5809308660376798,0.5447366389822199,0.8292750218547077,0.46227145489288146,-1.9012191881273566e-07,-1.858787220676561e-07,1.2766981337453133e-07,0.044064958360739606,0.07988512952481606,0.025972070527072354,0.20991655094522588,0.2826395752983224,0.16115852607625933,-1.4483599406336427,0.15486509254203906,-1.0180469673110357,1.9963826506405828,0.1773320547612749,3.027948428044274,0.026586550372018243,-0.04147720967676247,-0.009580650892606277,0.0736770082343339,-0.018804353440252598,0.0053668542768784315,0.08464439447055808,0.03198055136288796,0.04025880325309189,35.207901730259856,63.828218490355674,20.751684351143858,-0.6403605549117245,-0.5985943444005067,0.6527732754073736,9,14,55,0.1,0.1,0.2,59.995570380775014,68.7808578778265,46.90154886213823,3.7953471642789136,3.599034709552691,3.386984381210415,0.04671735455817725,1.017970643110828,0.2893884849235443,0.0660716500709435,0.2570440625086359,0.8693626311559859,-0.4679803106068401,0.080510053844425,0.09921630869929426,0.5002634827525498,119.78780457175938
-0.32207239557066397,-0.31726395317614753,-0.5882337302918915,2.298616367040273,1.097519846982077,0.43532952003596503,1.1422867254751168e-07,4.5950369145231205e-07,-4.2804285982356306e-08,0.17100233725689765,0.07776928188877161,0.03231179035000063,0.4135242885936661,0.27887144330097985,0.17975480619443984,3.0865844594337144,1.5623349555745492,-1.224424573625344,10.598952585005573,1.5952774408556172,1.3745504666154043,-0.1932712791329603,-0.17969890437989855,-0.08509720162728929,-0.1750490077554505,-0.1438049330602552,0.07150725170219618,-0.04964825032622311,0.08464954748074865,0.1036618486573099,136.63086746827167,62.13765622929744,25.81712048965197,0.7496777039363248,-0.5759622101671567,-0.1014482877607076,3,19,18,0.1,0.1,0.1,131.526431429546,113.4360943911493,65.85175921804105,4.0524038236978965,2.9712967159107637,2.816799199963674,0.07985578143081716,2.5759941363229686,0.40203419418434855,0.119249623970531,0.3453253885403316,3.368313164002882,13.852502523089122,0.24871792856983754,0.27972110949557494,0.3339596804502229,224.58564418722105
-0.6249395019472184,-0.32711280292930145,-0.8635894767408699,1.829555298944934,0.5207136348531637,0.4558228761010964,-1.0743990159767236e-08,-4.7245698731046557e-08,-1.0075074222015701e-07,0.5198313839523547,0.03178294921823045,0.09302787013449039,0.7209933314201697,0.17827773057291943,0.30500470510221706,1.3364358035419523,0.6170068730637768,-1.3815269235462575,0.08241819196044364,-0.7558746719008558,0.9814571447537075,-0.45672736581590617,-0.15485602693056824,-0.0794008162455564,-0.40737231078771374,-0.026203688049810367,0.10512355691022132,0.1099811870299515,0.1281800027968016,0.22098406020986308,415.34527577793153,25.394576425367923,74.32926823746595,0.4593849899425734,-0.7796263559105768,-0.16001125488579251,1,16,17,0.1,0.1,0.1,308.458573404685,89.61075656396065,131.47715124104278,2.093573265419118,1.8859879287056964,2.4195375481116344,0.21366657241398432,1.8895462533293854,0.7134633976408875,0.1349750996522428,0.36738957477348594,1.4073258295970763,0.6681553760248486,0.5087085695682847,0.5387588792511933,0.7816484838357796,515.0691204407653
-0.5714331831718735,-0.5728025087624522,-0.3287285121234659,0.43296330896850543,0.41999126848507545,0.37061362210920745,1.1294628369240556e-08,4.4778120358301975e-08,6.844204566258671e-08,0.019024378528378152,0.014880331412516493,0.0162002037877053,0.13792888939006995,0.12198496387881784,0.12728002116477394,0.12988012130225982,-1.0099609041073234,0.25379426693221924,2.5343507911915495,2.512571878721137,0.41194211387150137,-0.07531821298857892,-0.060776320146602766,-0.07567477047568405,-0.009863021036605503,0.021377195084086573,-0.012560161373218234,0.05774591246750607,0.08020570861934677,0.0775578119733432,15.200478444174244,11.889384798602283,12.943962826380284,0.37687578480683376,-0.44197453529977837,-0.22771664333099023,51,36,32,1.7000000000000002,0.9,0.4,27.17670100976621,32.87503593122975,29.13198029462338,4.7856281875923585,4.724204962264432,4.131792523318663,0.017044720787746003,0.6508730812895085,0.1900634249535925,0.013935596577077485,0.11804912781159158,1.2747598440037862,1.4840170293221346,0.1064250784388407,0.15282469908156837,0.2565634430224532,40.03382606915681
-1.1786318749790923,-0.28757498066698084,-1.058299096451396,1.1938297370229343,1.1398182955887541,0.41765872332085124,1.5584820296510314e-07,1.0093982362402443e-07,2.6235041693301043e-07,0.7391822969475883,0.040402195952194436,0.06671197900671766,0.8597571150898307,0.20100297498344255,0.25828662181134676,-0.2051428945343441,2.5360882224312102,-1.8921515663399913,-1.81901890510137,8.222747223495107,3.7748859901853713,-1.003473742059081,-0.09899064964254622,-0.031841354947555855,0.6338665408441544,-0.04366465324076293,0.04231765224168112,0.7872848600344792,0.0061414222148871425,0.13999005587127245,590.6066552611426,32.281354565811505,53.302871226422475,0.13808700646302,-0.17464560732323564,0.17040257409278528,1,29,29,0.1,0.1,0.30000000000000004,441.0842417102036,59.95822615471207,61.69707147538739,1.3892448072576318,4.193364390967674,3.9525263336467344,0.10593831112428267,1.6243281725077758,0.8961355601254161,0.04223244975762462,0.2055053521386356,-0.26520635757144306,2.334676188477708,0.7849012943475526,0.8363098667402658,1.0612976835982106,676.1908810533765
-0.23121301870697186,-0.27274458414318103,-0.8905785159836397,0.43356173569632095,0.36475048311429614,0.3287395072915634,3.13056194256589e-08,1.385988056368248e-07,8.448573710850838e-08,0.020267311576394876,0.013377843080373335,0.09581723683060808,0.1423633083922781,0.11566262611739946,0.30954359439440526,2.0880258595309944,1.303571456216209,-1.9686227429534155,2.8404105718521286,1.0625370501785891,2.0832628728799802,-0.06309118307470649,-0.05563012972019006,0.10638848768205579,-0.05803324127027735,-0.04378236672994763,0.12915238972359905,-0.03512013973964569,-0.02015450876878327,0.14099282389750997,16.19358194954029,10.68889662123366,76.55797222766157,0.8718208342953518,-0.8796168183005653,-0.9021129718354965,9,17,7,0.1,0.1,0.1,45.47674244143812,35.5110636003764,100.1977638210016,3.3473988538918507,3.816659507390048,2.847177725444578,0.07952635963336568,0.9713887962110961,0.26240323622428124,0.06052075606214614,0.24600966660305473,2.035638981454951,2.405786053945774,0.14740816604033527,0.15956250769148986,0.19040445700865316,103.44045079843552
-0.35458020490560144,-0.35203450207294096,-0.5762925976874016,0.0745310845280801,0.2114140043406297,0.7940729933428198,-6.10020646263365e-08,-2.9994222170537376e-07,4.3015173723626176e-07,0.002902938706850321,0.0027699514972386176,0.014168593074201674,0.053878926370616566,0.052630328682601035,0.11903189939760549,-3.6054041033204234,-3.1627825798305222,3.8095138547169682,15.485926881909005,19.57118127518221,28.18386704747503,-0.01100364975413155,-0.011856326532850452,-0.02555712641233886,0.010512687826501312,0.00833348644330741,-0.006738790379471726,0.023612952677629036,0.02014729372144502,0.005423550003333751,2.3194480267763837,2.213191246365628,11.32070586643516,0.32863055313653416,-0.8684160719821865,-0.24154160512739858,25,79,69,0.1,1.5,1.5,12.4215302735245,9.063120082369034,17.066444354269596,4.660608786579206,5.3232365566713495,5.258308528566338,0.0017211304101774495,0.8951062128227111,0.06382793268844003,0.01576237940745075,0.1255483150323044,4.969999006594309,25.118888101923616,0.025747986797994064,0.03562837941175223,0.04989628357454613,15.853345139577174
-0.19362456202906322,-0.3962090158401591,-0.45819948889888595,0.22143886919822078,0.23452686726609337,0.47203899909130564,1.4712545684053557e-07,-3.288835042924987e-07,2.8379783540088965e-07,0.0012734134808445436,0.003367116891173174,0.006025413389915447,0.035684919515735825,0.05802686353037853,0.07762353631415826,0.3299244910286494,-1.4042053819234561,0.3494466059007395,11.523226213223165,9.081759581643317,9.9529569894972,-0.012744695303992696,-0.022131624481847724,-0.031070404775297294,-0.003728860516756739,0.0046039201524003615,-0.008142029995074029,0.011940059619109733,0.027320576911947676,0.019565066723103115,1.0174573712121069,2.690326396133898,4.814305298606875,-0.14322607695387643,-0.443577730905235,0.7144413716642511,148,132,136,2.0,0.1,0.30000000000000004,4.071843447192464,7.165290027140403,12.564718844177719,6.580967772033371,6.563295613942563,6.309480403599079,0.001483453710658405,0.5933901917395883,0.07112700422204461,0.005600561304468936,0.07483689801474228,3.2597224019981432,14.228329962700318,0.030358970491907108,0.04676605670230148,0.07781554990641192,8.522089065952882
-0.06477134803769379,-0.11200576079069657,-0.19035274254484136,0.0926243880849113,0.1884363898802059,0.09428156932513672,1.8473695465592854e-08,-2.890851373615888e-08,4.566374186248945e-08,0.00029186202775933513,0.0008729075086809105,0.0007993661086826044,0.017083969906299155,0.029545008185494052,0.02827306330560246,1.1665354680854443,1.9440593312205667,-2.06395171793949,4.73677056630061,8.045928597231445,10.163357880165043,-0.009492386443900217,-0.015526602503663136,-0.007090362375595569,-0.0013133024069719801,-0.006038222499127563,0.0010531126506395485,0.007058549094501248,0.005185490852561145,0.015232769701844107,0.23319776017998173,0.6974530994367162,0.6386935208390689,0.3373714937030674,-0.38361187990789014,-0.132999431184667,156,119,171,0.1,0.1,0.6000000000000001,3.364479554005782,7.278993483409984,5.510842356779149,6.153461199011273,5.766363001570666,5.980443431311058,0.0012085264981818865,0.2195749713601152,0.03305367647493997,0.0008702227254665415,0.029499537716149746,2.7970398333992676,9.893292807290129,0.016032423197834003,0.02420230669239445,0.038494339568432435,1.569344380455767
-0.03996565475351446,-0.08766963166105995,-0.09836944122846139,0.054335865150860835,0.11345276408564195,0.07226979009321921,-7.05109670229298e-08,-3.210101174655477e-08,-1.0215990344342174e-07,0.00020489101443680753,0.0008090777669591978,0.0009745571981977137,0.014314014616340432,0.028444292344145212,0.03121789868325083,0.40340320377657346,0.37520814593838525,-0.36421734052810206,0.5376680417760245,0.9506277941160275,-0.35272129386432916,-0.008575764574925981,-0.01662966928502141,-0.024809217453013618,0.0002122434784618779,-0.0009624366531835817,0.008375804302689272,0.0073793598230263765,0.018926036387533315,0.0211978178094125,0.16370792053898664,0.6464531358012234,0.7786712013683227,0.39064184324386436,-0.5298125800546848,-0.11936958933077747,118,97,75,0.1,0.1,0.1,2.812272109148949,8.379027546553791,12.457370403205642,6.403926825499233,5.600592811439212,4.178093726350349,0.003564668259736224,0.14211925310044354,0.040221409904914476,0.00036873943168612227,0.01920258919224494,1.1478637180063938,2.2822478639921098,0.026429011024582977,0.037204630113780585,0.04957864378694501,1.5888322577085328
-0.9935453961663713,-0.5673745003774194,-0.6213456350129629,0.33424704189983495,1.0480817746078743,0.5058125408282049,-1.29904139658521e-07,-6.270305596967063e-09,1.2855784492060707e-07,0.15427919151272615,0.02833128050370538,0.0561069312954999,0.3927838992534268,0.1683189843829429,0.23686901717088266,-1.87281605048859,2.0710478423257674,-1.6284721305354657,1.7649804147414851,10.407036771190256,1.203882229536883,0.07340252697981658,-0.046927125027184935,0.024061934796851932,0.17791625918946222,0.0016500431087009418,0.09077306310620356,0.20174688152835216,0.043999411797269516,0.11975447074505516,123.26907401868169,22.636693122460635,44.829438105117646,0.4859101110500812,0.4552863691594709,0.9582115653548231,9,63,12,0.1,0.30000000000000004,0.1,144.59415503313812,33.25833469937767,86.13395428989844,2.4556911176800376,5.50774743469928,2.752002715603634,0.039024753339649686,1.158615037165524,0.36783509912402734,0.10324540316419721,0.32131822725173437,1.7258478647197153,1.2760953842616827,0.2029354635174157,0.22955450143955813,0.2921002738593525,190.73520524625997
-0.3871213631650376,-0.3099711827068352,-0.6270897670096202,0.39414877969068324,0.42470227367877533,0.3075384901563015,2.5563900417635567e-07,-2.413390071298593e-07,-1.8065939118461217e-07,0.009842421083620536,0.007086113330611936,0.017096646782725943,0.09920897682982391,0.08417905517770995,0.1307541463309135,-0.9706108943385992,0.7170298078764483,-1.8674533332471681,4.1695759435626485,3.6498555034112536,7.342192036824562,-0.020403337497407296,-0.032687644638164134,-0.026283213036635663,0.0037348421255594096,-0.008563290222981726,0.009612116215404715,0.03486156517292899,0.01478335518240496,0.03292134928584865,7.8640944458650885,5.661804551205535,13.66022077942414,0.2270775376593299,-0.6012836793296018,0.19663651863341297,65,61,49,1.6,0.8,0.5,20.068630282596125,19.19302578671627,31.500305491630673,5.047683558688308,5.064621631116252,4.508231620610167,0.004247561577104972,0.7431232314431031,0.12351507271639506,0.018750114175201105,0.13693105628454455,2.195298981144562,5.0582223337916385,0.033720094459253745,0.06982494009545985,0.16526895168877603,27.186119776494763
-0.11271599521344558,-0.3467975223003727,-0.4660005184646149,0.327139240498158,0.43202285703707877,0.3417447784867639,-1.0666552321014766e-07,-4.395677447921464e-08,-1.481929697755291e-07,0.0017214630382165347,0.004586335136124757,0.004429303585843142,0.0414905174493707,0.06772248619273186,0.06655301334908241,1.3282043011413305,0.3253514729374597,-1.5311325365571067,7.450342317309314,5.704620523927003,9.445806759724647,-0.026303707384296073,-0.03128678021928304,-0.023299280430326287,-0.001841669785828798,-0.005033550108885558,0.00781492842620953,0.021222470133786333,0.030117867702456273,0.03135925429439869,1.3754489675441133,3.6644817737652264,3.5390135651062398,0.21370033593511556,0.047897864946922185,0.2613437552411502,65,54,62,2.6,0.9,0.1,6.076671139882164,11.844625311901874,10.971718856477468,5.997626521777707,6.390479507781261,6.164484850236465,0.004839684763046177,0.6027948987154312,0.07863037490488833,0.004546627810098805,0.06742868684839418,3.1291650877173005,14.439440379968374,0.040442075302285864,0.05949282682804414,0.09236156302117578,8.578944306415579
-0.18970565024782549,-0.11873257714042562,-0.09522979565067355,0.2633936263162636,0.37750080404286807,0.0649102654992407,-2.1528731678814584e-07,7.665138861800979e-08,-4.068537958146212e-08,0.0013220316688330798,0.002130034589608011,0.0004843373849908158,0.03635975342096093,0.04615229777170375,0.022007666504898146,0.39223139887013725,3.2542795828406352,-1.167615789076007,12.5812192020815,21.08938067936333,3.88132983372369,-0.009511680780420109,-0.01969669290209391,-0.008977081806853865,0.0011815834952492144,-0.001519722809780663,0.0032440119443671728,0.009354038552039683,0.013933463930763905,0.010831215961611892,1.0563033034347096,1.7018976371015015,0.38698557060898603,0.042039906326976656,-0.045386809242460836,0.09602986631203148,107,57,58,1.5,1.1,0.1,5.2668719724102955,8.523782156944867,4.800455889858671,5.806908065341625,5.076193339457039,4.875282058438928,0.0018312463170347168,0.3867041931782959,0.041458187935204845,0.00221547113097445,0.04706879147560993,3.284979638983576,14.445054790377178,0.016448164260752,0.02593736964166271,0.041226257791680376,3.145186511145197
-0.40043222990875876,-0.2033217088345426,-0.22966766504190217,0.5916030300148138,0.30999809896948405,0.1768743601590014,-8.97569331798076e-08,-1.8466027184360635e-07,2.2268059741648028e-07,0.00730975052095448,0.0051925889474082505,0.0020659568010472067,0.08549707902001379,0.07205962078312826,0.045452797505183405,1.717597097671136,1.2118502253277275,-1.1005397198607916,17.437322052942598,3.8614447805145486,7.631821139506213,-0.014537852171349334,-0.04679335104181131,-0.011328175697208846,0.001111016434197759,0.0035369181000762355,0.008686703986574427,0.017240125838679253,0.027993378890409877,0.01730546184700713,5.8404906662490745,4.148878569006473,1.6506994840763878,0.13775461670319097,-0.33962441087761114,0.025721595465635665,71,39,46,2.2,0.1,0.6000000000000001,12.81845436043039,19.423724219402924,8.263706259670661,5.343808354757737,4.767057361840298,5.126433004339203,0.009272763693374564,0.6017019523888717,0.08047201646844773,0.00808444602219454,0.08991354748976675,2.860735134922236,9.339557449498134,0.027500662597824056,0.05445431347056279,0.08820998436936311,11.640068719331936
