ACC_min_x,ACC_min_y,ACC_min_z,ACC_max_x,ACC_max_y,ACC_max_z,ACC_mean_x,ACC_mean_y,ACC_mean_z,ACC_var_x,ACC_var_y,ACC_var_z,ACC_std_x,ACC_std_y,ACC_std_z,ACC_skew_x,ACC_skew_y,ACC_skew_z,ACC_kurt_x,ACC_kurt_y,ACC_kurt_z,ACC_percentile25_x,ACC_percentile25_y,ACC_percentile25_z,ACC_percentile50_x,ACC_percentile50_y,ACC_percentile50_z,ACC_percentile75_x,ACC_percentile75_y,ACC_percentile75_z,ACC_energy_x,ACC_energy_y,ACC_energy_z,ACC_corr_xy,ACC_corr_yz,ACC_corr_xz,ACC_zerocross_x,ACC_zerocross_y,ACC_zerocross_z,ACC_dominantFr_x,ACC_dominantFr_y,ACC_dominantFr_z,ACC_dominantMag_x,ACC_dominantMag_y,ACC_dominantMag_z,ACC_entropy_x,ACC_entropy_y,ACC_entropy_z,ACC_min_vm,ACC_max_vm,ACC_mean_vm,ACC_var_vm,ACC_std_vm,ACC_skew_vm,ACC_kurt_vm,ACC_percentile25_vm,ACC_percentile50_vm,ACC_percentile75_vm,ACC_energy_vm
-0.5135710461982462,-0.3824602585349465,-0.16826336932383407,0.5756802987201466,0.3871648818103641,0.2709070914852493,1.8483715181594196e-07,1.0282939981121065e-07,2.4944736945267663e-07,0.08489615893808844,0.03905793300766366,0.006842091690161578,0.2913694543669402,0.19763079974453288,0.08271693714204835,-0.007633839192119468,-0.23681056652652324,0.2615674373363914,-1.2335343636277933,-1.1776519982758478,0.27855809034258794,-0.29033419415053585,-0.19218739499563847,-0.042877959945985644,0.019915610185827996,0.050322125790769265,0.0007039719557749511,0.24485635312688567,0.15954111783550579,0.04341494281416709,67.83203099156,31.20728847313172,5.46683126048888,0.3519777984735007,0.37725009481022975,0.578769902058176,51,31,70,1.9000000000000001,0.9,0.9,99.78912555893177,85.4560993744912,23.47646820743205,3.343734970613626,2.851547697673444,4.258724849232353,0.04776933594494436,0.6200359385820746,0.34426089839941687,0.01213228759920109,0.11014666404027446,-0.11705112941131096,-0.7922821559776754,0.2615729347984378,0.3481673833052867,0.4364355629001696,104.50615072518059
-0.5475449049504114,-0.40508096381505254,-0.18061238617865522,0.5890262852701964,0.39522718252667044,0.19193010729473334,3.91176854191988e-08,1.2328321242427442e-07,-2.608168063426841e-07,0.07814336623402934,0.033865951807867944,0.005979293382086703,0.2795413497750008,0.1840270409691683,0.07732589076167634,-0.2175601341925053,-0.23999480249121616,-0.1046235965269631,-1.077990806683932,-0.9673660063132918,-0.2966788843571928,-0.2612329585425134,-0.16314355929810034,-0.050161077139220675,0.0677585500915171,0.02779777892276139,0.004605917944619014,0.209510632218612,0.14945620908938037,0.048206583123169715,62.436549620990675,27.058895494498643,4.777455412341695,0.37326164059055106,0.3656914560198537,0.3877301607124292,45,34,61,1.8,0.9,0.9,115.42214568284167,81.50565051598834,29.47630686681295,3.0779474821470085,2.7223875595190132,3.5294778281294064,0.06279418040406742,0.6581924858577302,0.3244128627709633,0.012613186611801662,0.11230844408058399,0.28752042932843047,-0.7617787051579037,0.22875983852712528,0.3103354013969507,0.41600685865772624,94.27290052783101
-0.4905474994609476,-0.5920595572526393,-0.28392476889751284,0.5165520155385359,0.5239065697543177,0.24832372150502852,2.6122179553222935e-07,4.026567692938521e-08,1.8498428966950974e-07,0.07277023481754834,0.0509456717930681,0.008808289613891164,0.26975958707254194,0.22571147909016082,0.0938524885865642,-0.13569622806269982,-0.16815876691264925,0.00838215532126168,-1.1995917788186963,-0.8059775964079723,-0.13049953541011128,-0.25970114842033726,-0.2019379947526263,-0.06704082035841133,0.04731611475669736,0.020151508467126874,0.003572897283682038,0.221994269392946,0.18072742261902003,0.05377516532871737,58.143417619275716,40.705591762662706,7.037823401526415,0.3390483789906642,0.4779718034096448,0.36103172221377605,53,39,48,1.9000000000000001,0.9,0.9,103.97394096395858,88.438750472941,33.6008305833345,3.411290420193318,3.305263196749543,3.7447850090341444,0.07327814354676859,0.7177933886110671,0.3459872094620917,0.012667225900341207,0.11254877120760229,0.1347806040229003,-0.38609433274855354,0.2558402196877745,0.35124653801782724,0.4306183428362398,105.88683278346484
-0.5402916026029949,-0.4718334546465125,-0.29659070393882225,0.9925837442877585,0.7040122661386964,0.2924227453022246,-1.834071677864202e-07,-3.1064021788873574e-07,-5.576149755270876e-09,0.08367131002700305,0.047294259019938036,0.010913571214997038,0.28925993505323727,0.21747243278157816,0.10446803920337089,0.10716569526825666,0.1004153465030026,-0.16979861257665715,-0.4159513337987324,-0.4988253039053574,0.1667933990859134,-0.24745700263966922,-0.18639119298555695,-0.06303799372978082,0.022577421345169393,0.017339830412802404,0.00696755036597844,0.23295005388912962,0.1654871323146725,0.0625716820274396,66.85337671160235,37.788112957007684,8.719943400782658,0.3323675086284917,0.31569560872453645,0.18141451497836011,58,33,53,1.9000000000000001,0.9,1.0,102.30802806450879,73.46168123628912,19.566824515211458,3.744938987633975,3.5357539030286733,4.92002481861459,0.035213719843772875,1.0197562409019862,0.3471881890141455,0.021188638543998845,0.14556317715685807,0.7706893774318094,1.5992951005036824,0.24206232084577317,0.33170830260523176,0.4396327608408871,113.36143306939269
-0.5648085693152455,-0.49118916112427885,-0.2954683550032305,0.5843070561769065,0.4740587707194327,0.3886804867861582,2.540189438193785e-07,-6.454409653411375e-08,9.619980768094117e-09,0.07364978110046311,0.03533465012525099,0.014284563010456185,0.27138493160170685,0.1879751316670665,0.1195180447064634,-0.11043681766893763,0.02245659131395174,0.04384804864844765,-0.9507785740294694,-0.8817274544125251,0.07945191543474683,-0.24021604120510473,-0.17051991777100226,-0.0806637687377231,0.04352072708343918,0.013889823551395385,0.009844205174435568,0.19320181887940083,0.1471709558333954,0.07203989156231197,58.84617509932164,28.232385450078876,11.413365845354564,0.30940646851386683,0.3480736042324183,0.18497646813113988,53,35,45,1.8,0.9,0.9,93.83255268681363,82.88821371195381,47.33464400077884,3.6747845243682113,2.7994207124763797,3.420452831435859,0.026811087108642488,0.6497837714976212,0.33154026254401087,0.01321247790307104,0.11494554320664652,0.09463404982735628,-0.6088434457998475,0.24475048352658135,0.32642100769527577,0.4147888370708874,98.49192639475507
-1.7136370972443287,-0.5463815031884426,-0.4688683322647004,1.8251083139291011,1.2074306972340711,0.5925726205718579,5.521298607646941e-08,-1.462813112107497e-07,2.1380629276368523e-07,0.7932575804061722,0.06995369277425469,0.01827983442969766,0.8906500886465865,0.26448760419772926,0.13520293794772975,-0.6082791879791063,1.0643918264546932,0.1661347374092506,-1.0814661139583348,2.158995478387955,2.3065208959199044,-0.9997744829730805,-0.18786728886219067,-0.07573552617779178,0.29800870287480224,-0.007450087066994291,-0.006189060895531173,0.7046605287468586,0.12156097091943797,0.05997362114954023,633.8128067445341,55.8930005266466,14.605587709365007,0.37205488584639806,-0.023467747692341615,-0.2264923017442743,2,44,73,0.1,0.30000000000000004,0.9,383.2832115733539,57.32865158217569,24.28748617553881,2.3442758389231817,4.5586234463744955,5.0862418920370525,0.06606296800170747,1.8909201365358792,0.8362411271573872,0.18131666680973682,0.425812948147114,0.2946821771730165,-0.6955916495787524,0.5329164314117691,0.7822395823225896,1.1337714821128202,704.3113949805456
-0.5263122430833747,-0.540073871437946,-0.18544299104890205,0.5640361832553393,0.494911129682066,0.28616763065490003,-1.0022088221095515e-07,-3.792709091565705e-07,2.5297101713062096e-07,0.07460620035705016,0.042835522118963666,0.006992003946154215,0.27314135599914224,0.20696744217138036,0.08361820343773367,-0.1112079307146555,-0.22111380837315522,0.6822373378342503,-1.0485743176813633,-0.7656344897258567,0.7160063826924898,-0.25667002132404937,-0.1736010013572242,-0.05278854794386459,0.053590890510638416,0.04350307877481069,-0.004990827865665846,0.20055299725439196,0.1587923893138205,0.03537790604217435,59.61035408529112,34.225582173167055,5.586611153028413,0.29870073836776406,0.2892555803130652,0.3917665178305247,51,36,72,1.8,0.9,0.9,86.74295335859303,88.90087723152507,27.583286591160352,3.5708669611223494,2.932217153958836,3.851519169047421,0.03178359629267753,0.6335604344428856,0.3342404234178653,0.012577245174272165,0.11214831775052252,-0.011026845503393336,-0.6730622875582744,0.2429452506347356,0.334509043997562,0.41999900789559186,99.42254741148659
-0.47570216064775483,-0.41969247077025856,-0.21061506403945107,0.5447246376412871,0.41151074870706866,0.30616226163879595,2.666644948279284e-07,-5.674925857351854e-07,4.872555047633065e-07,0.07233263330655725,0.0405540366089342,0.00845310813285745,0.26894726863561425,0.20138032825709218,0.09194078601392013,-0.10421415420672582,-0.1512723120856787,0.43676789204975397,-1.1312928124692443,-1.0998558631730415,-0.01837107141785621,-0.2559541687567809,-0.1869528116744231,-0.06539591190508964,0.04034559129010507,0.04830161640353414,-0.003942735308558102,0.21370179964086083,0.16142542496479914,0.049172687173546614,57.793774011996135,32.402675250796065,6.7540333983430365,0.32565455039511765,0.276760241353946,0.48373307537910226,59,35,46,1.9000000000000001,0.9,0.9,81.60217302362548,85.81750356382081,28.49422109431637,3.4139535144875928,3.076902915880378,3.9226782072754394,0.02654367809353452,0.5865696732526664,0.33227430539026526,0.010795383533252313,0.10390083509410457,-0.07732952774741807,-0.708880979684849,0.24891031873662506,0.33720238109842327,0.4146210942703777,96.95048266113524
-0.5528377331852988,-0.45333219005554715,-0.19151282184016827,0.5686515339564153,0.35496413423661277,0.22684975932353402,-4.7967583920727195e-08,-1.870902235490135e-07,1.4298787097133392e-08,0.08351241154366526,0.03136454635497628,0.006525396482037761,0.28898514069700065,0.17710038496563546,0.08077992623194058,-0.34209329118124293,-0.4059710858084645,0.25686684562905093,-1.1533248973273265,-0.6690582891365895,-0.0820987689992565,-0.2916530826063983,-0.14082224470750654,-0.05167282661504168,0.08859975862568742,0.026724862242093497,-0.0007157924264341118,0.2249650166621261,0.13322622919453453,0.04315000956492569,66.7264168233904,25.06027253765405,5.213791789148335,0.4344518088670285,0.42469946298868766,0.48110055312931094,52,45,65,1.9000000000000001,0.9,0.9,97.79124186854538,64.65931116302392,25.8968643188449,3.3228509639315056,3.5542649758751192,4.158657477250003,0.04539448305510355,0.6126505981913232,0.32665625368662576,0.014564498988895907,0.12068346609579916,0.19973698123495506,-0.9646579607491059,0.22728590834479262,0.313692266240445,0.43033157484984697,97.00048115019277
-0.1797148789109124,-0.2434115731661599,-0.3858978954533519,0.28470106304086407,0.41258445929685256,0.3020696859409037,-1.0806487990899782e-07,-9.898200187041795e-08,-1.773395998228011e-07,0.008217764621636571,0.0069716432644009564,0.017915274762235228,0.09065188702744456,0.08349636677365642,0.13384795389633428,0.8892408804153359,1.6400859733851127,-0.7156299665758727,0.6497428088349944,5.957956441992025,-0.0675841461477007,-0.05487508815320745,-0.036437901688696775,-0.07476506028574265,-0.019684314030418967,-0.009293723199162699,0.02844993381901354,0.04096849516410102,0.0223991378596584,0.09354182671842487,6.565993932696962,5.570342968264202,14.314304535051107,0.21608634264675347,0.07095255843486352,0.10089438903426035,33,97,39,0.6000000000000001,2.8000000000000003,0.1,22.176948623571274,12.00247043362831,44.583911595787356,4.384885674607002,5.712518847346391,4.0639694583968735,0.014982722282248399,0.46014711679475356,0.1585393548681518,0.00793849787534977,0.08909824844153655,0.835647195249057,0.16276522160500173,0.09447947972178083,0.1351581686686561,0.21440153111029137,26.45064143601227
-0.21380458857024187,-0.49855951036649726,-0.6216569183909372,0.25189802915035037,0.23249782996944635,0.48178768732534044,2.582957615349102e-08,9.903099165819995e-08,4.937217478850898e-07,0.0029249429426790796,0.005004465010118982,0.04773413140436762,0.05408274163426887,0.07074224346258028,0.21848142118809008,-0.1618415526167588,-1.3951032659473772,-0.1147466348085514,0.37644060462560835,6.965345467750199,-0.2096144265682809,-0.0315452869916488,-0.017708614927145726,-0.16853742932571478,0.004004687620300458,0.010115399783029222,0.0557732794814171,0.03863440009318418,0.03225967148650399,0.1178724562304541,2.337029411201118,3.9985675430929124,38.13957099228474,0.41050384735040607,-0.2931224899947975,0.09325745971686906,42,108,25,0.1,0.1,0.30000000000000004,22.709740319541634,11.93328070718281,71.74521575615377,3.795443332232333,6.608499170255755,3.4927866319723346,0.024594102499009125,0.6540451988085978,0.1973142413666233,0.016681902465218904,0.12915843938829125,1.0752845840289145,0.2544395492125875,0.09791858135696013,0.15872500045164167,0.25696711121234833,44.475167946578765
-0.13988020709375337,-0.22772785466652495,-0.21338045223108973,0.17191769430661108,0.32734062640742645,0.2519043496232683,2.3029157638632115e-08,1.7732678355364407e-07,-1.1693510721499933e-07,0.0024906146793563207,0.0028043936833209555,0.008680667284678723,0.049906058543590884,0.052956526352480444,0.09317009866195658,0.04711531078365522,0.6719237246154005,-0.4450534082929789,1.3389653136824524,5.7410740137251,-0.5411078132398233,-0.01903317874860331,-0.021526927181298974,-0.05999943003262772,0.00021896035044126878,-0.004825592640775695,0.00565071378856905,0.020623215177223757,0.018316163485242808,0.08367743546294173,1.9900011288061248,2.2407105529985993,6.935853160469239,0.14597975197533292,-0.12773425669791863,0.38536386572315856,46,90,42,0.1,2.8000000000000003,0.30000000000000004,10.617580851584446,8.431755936178785,28.29152034252798,4.730207784569669,5.964996487634338,3.5663161471879,0.007408896782262807,0.36813733998046877,0.10166024167285284,0.0036279362361548015,0.06023235207224438,0.697562700625434,0.5440167689503355,0.05369304387784155,0.10011073047298072,0.13315995791812812,11.166564842273962
-0.06741661697402662,-0.1746917619957391,-0.3877685745631611,0.20988941968660804,0.15978951949757425,0.4876569298498071,-3.5238287010574965e-09,1.8273330091300722e-08,-4.416295737996734e-09,0.0011064469463596233,0.0018302178565716746,0.05537489861501962,0.03326329728634285,0.042781045529202234,0.23531871709453886,1.7759404494003457,0.06232746217790375,0.3154414979453346,8.418212878074911,1.6351451405809128,-1.5176285911335003,-0.016308720237937356,-0.023235256715161443,-0.20811954664881394,0.003049326242767529,-0.01543966497374236,-0.02467043936761089,0.010597058932648888,0.027661889646850173,0.25290428735458875,0.8840511101413491,1.462344067401035,44.2445439934007,-0.04851870072120299,0.47970712082350125,-0.14298097081365038,64,58,11,0.1,0.1,0.1,8.616627902000673,11.999467509037597,118.5154411600615,4.370353941584258,5.4149126000350165,1.5536305331226856,0.008336164591475586,0.4924708819179224,0.22224331050016932,0.008857656972820198,0.0941151261637586,-0.3321793826882968,0.025698852041031728,0.20146282436182103,0.21297173243774195,0.28615256174881765,46.590939170943074
-0.02233709844029732,-0.02926592880862178,-0.01858081290565356,0.020590175541616577,0.02597646474214152,0.021029936484666716,1.1709282170674351e-07,-2.987308712515055e-08,4.2085880521819384e-08,5.111874756651465e-05,2.3802388345529715e-05,2.2069684282534876e-05,0.007149737587248545,0.004878769142471256,0.0046978382563190564,0.18152381026563166,-0.6736749229153732,-0.26710291657739704,-0.22787229386167462,11.869258616239254,1.4219907563216516,-0.006339853375675985,-0.0013519591738875892,-0.0031093431022865495,0.0011344257798414179,-0.0009392585627726728,0.0007314169800288551,0.005269172680936206,0.002776806419944975,0.0012624800364863461,0.04084387931661378,0.01901810828879216,0.017633677743162345,0.05888971574600334,-0.0390175839593261,-0.050951408921380344,116,213,136,0.1,5.800000000000001,0.2,2.2669483354266724,0.5871924484346169,1.0654758595761264,4.652341322512515,6.842680435281656,6.315048986227876,0.0013687942850188377,0.03388456251520526,0.00854359806169718,2.3906396841926966e-05,0.004889416820227845,1.524682682075767,4.154259870219792,0.005372033535213095,0.00794063602193432,0.010912228992520992,0.07749566534856828
-0.028026067487381318,-0.030199692957613877,-0.047933298157263174,0.04209053437427129,0.0683980426978785,0.07663313749680223,-1.5864793027453584e-07,7.640910962253277e-08,1.7642793000982593e-08,0.00012737092186784898,9.367677543313666e-05,0.00039503958352647337,0.011285872667536568,0.009678676326499231,0.019875602721086807,0.24558193333601142,1.7947559590080788,1.5953624059660367,0.44619252704400036,7.2199185460835515,1.8732024745532803,-0.004548597778863896,-0.005713984664259468,-0.012882676000616381,-0.0010551233448564906,-0.0019283370430603563,-0.008924691159269022,0.006938396161442274,0.002346768194573543,0.0024526288666772964,0.10176936659254668,0.07484774357574688,0.31563662723790126,0.20857223421707688,0.3675436161381816,0.2137567048000295,68,159,45,0.1,0.1,0.1,4.53936773971458,2.090769180021552,7.100874113771919,3.8063146827041408,6.395887667910248,3.8848485253765825,0.002367060335528164,0.0806230879017697,0.020660318537204566,0.00018870429006156167,0.013736968008318345,1.8029851791071307,3.007966568721786,0.011700985535857742,0.016652307074361956,0.02298063315059737,0.4922537374061948
